order_id,date,product,region,channel,segment,units,gross_sales_gbp,discount_gbp,revenue_gbp,cogs_gbp,gross_profit_gbp,revenue_target_gbp,year,month,quarter
ORD-000204,2026-06-20,Core,US,Direct,Mid-Market,3,122.81,3.49,119.32,63.67,55.65,124.95,2026,2026-06,Q2
ORD-000205,2025-03-06,Plus,Germany,Direct,Mid-Market,1,81.19,0.13,81.06,43.0,38.06,81.77,2025,2025-03,Q1
ORD-000206,2025-03-05,Core,UAE,Online,SMB,2,81.81,1.57,80.24,39.39,40.85,76.56,2025,2025-03,Q1
ORD-000207,2025-10-22,Core,UK,Online,Mid-Market,1,44.51,2.46,42.05,25.15,16.9,38.15,2025,2025-10,Q4
ORD-000208,2026-04-30,Premium,India,Direct,Mid-Market,5,610.16,14.75,595.41,344.97,250.44,672.76,2026,2026-04,Q2
ORD-000209,2025-01-06,Plus,India,Direct,SMB,4,305.68,12.31,293.37,170.82,122.55,321.78,2025,2025-01,Q1
ORD-000210,2026-01-24,Enterprise,UAE,Direct,SMB,3,754.8,1.04,753.76,482.36,271.4,841.41,2026,2026-01,Q1
ORD-000211,2025-02-16,Premium,US,Direct,Enterprise,2,217.49,8.49,209.0,98.74,110.26,210.49,2025,2025-02,Q1
ORD-000212,2025-03-04,Plus,India,Direct,Mid-Market,5,359.23,40.45,318.78,155.8,162.98,356.62,2025,2025-03,Q1
ORD-000213,2025-08-29,Premium,Germany,Partner,SMB,6,776.57,67.13,709.44,317.8,391.64,709.91,2025,2025-08,Q3
ORD-000214,2026-02-07,Enterprise,UK,Online,Enterprise,5,1114.63,29.21,1085.42,665.16,420.26,1171.5,2026,2026-02,Q1
ORD-000215,2026-04-18,Core,US,Direct,Mid-Market,1,43.15,0.43,42.72,23.74,18.98,45.2,2026,2026-04,Q2
ORD-000216,2026-03-02,Plus,India,Direct,Enterprise,4,292.79,1.45,291.34,180.72,110.62,276.91,2026,2026-03,Q1
ORD-000217,2026-05-12,Core,UK,Online,Mid-Market,1,43.62,3.15,40.47,20.4,20.07,45.58,2026,2026-05,Q2
ORD-000218,2025-01-22,Premium,Germany,Online,Mid-Market,1,108.19,6.39,101.8,52.31,49.49,102.93,2025,2025-01,Q1
ORD-000219,2025-01-21,Core,India,Online,SMB,2,81.63,8.72,72.91,38.91,34.0,68.9,2025,2025-01,Q1
ORD-000220,2025-07-16,Core,India,Online,SMB,4,172.03,1.18,170.85,99.62,71.23,153.71,2025,2025-07,Q3
ORD-000221,2025-04-01,Premium,UAE,Direct,SMB,3,328.46,64.88,263.58,170.56,93.02,268.14,2025,2025-04,Q2
ORD-000222,2025-02-09,Enterprise,India,Partner,SMB,3,691.48,18.67,672.81,293.33,379.48,687.5,2025,2025-02,Q1
ORD-000223,2025-03-17,Plus,UK,Direct,SMB,1,79.86,2.95,76.91,34.86,42.05,80.97,2025,2025-03,Q1
ORD-000224,2026-03-05,Core,US,Online,Enterprise,7,325.61,41.54,284.07,140.71,143.36,272.68,2026,2026-03,Q1
ORD-000225,2026-06-04,Core,Germany,Partner,Mid-Market,2,81.72,4.84,76.88,45.06,31.82,84.2,2026,2026-06,Q2
ORD-000226,2025-02-05,Premium,US,Direct,SMB,5,625.58,58.23,567.35,250.75,316.6,604.37,2025,2025-02,Q1
ORD-000227,2026-04-28,Premium,UK,Partner,Mid-Market,6,697.33,19.74,677.59,424.17,253.42,723.01,2026,2026-04,Q2
ORD-000228,2026-03-07,Premium,UK,Partner,SMB,1,118.59,6.03,112.56,47.7,64.86,108.11,2026,2026-03,Q1
ORD-000229,2025-06-23,Core,US,Online,SMB,3,123.23,1.45,121.78,74.61,47.17,129.28,2025,2025-06,Q2
ORD-000230,2026-05-28,Plus,UK,Online,Enterprise,5,390.42,5.69,384.73,244.79,139.94,383.12,2026,2026-05,Q2
ORD-000231,2026-07-19,Enterprise,UAE,Direct,SMB,2,497.59,9.86,487.73,235.35,252.38,483.98,2026,2026-07,Q3
ORD-000232,2025-02-02,Core,Germany,Online,Mid-Market,1,42.72,1.61,41.11,20.95,20.16,44.33,2025,2025-02,Q1
ORD-000233,2025-07-21,Plus,UK,Direct,SMB,1,76.15,1.4,74.75,40.82,33.93,74.75,2025,2025-07,Q3
ORD-000234,2025-09-17,Enterprise,US,Direct,Enterprise,3,688.71,25.1,663.61,355.74,307.87,698.86,2025,2025-09,Q3
ORD-000235,2025-03-23,Premium,US,Direct,SMB,1,125.06,18.07,106.99,63.51,43.48,112.76,2025,2025-03,Q1
ORD-000236,2025-07-14,Enterprise,US,Partner,Mid-Market,2,445.17,6.8,438.37,226.64,211.73,401.02,2025,2025-07,Q3
ORD-000237,2026-06-07,Core,Germany,Online,SMB,1,41.41,0.62,40.79,22.5,18.29,46.19,2026,2026-06,Q2
ORD-000238,2026-03-04,Enterprise,UK,Online,Mid-Market,3,705.61,23.95,681.66,388.1,293.56,718.15,2026,2026-03,Q1
ORD-000239,2025-01-02,Premium,Germany,Partner,Mid-Market,1,114.23,5.05,109.18,62.58,46.6,106.44,2025,2025-01,Q1
ORD-000240,2025-02-03,Core,US,Online,SMB,3,126.37,3.85,122.52,80.38,42.14,109.31,2025,2025-02,Q1
ORD-000241,2026-07-05,Premium,India,Direct,Mid-Market,2,228.91,16.01,212.9,97.12,115.78,225.4,2026,2026-07,Q3
ORD-000242,2025-07-18,Core,UK,Direct,Enterprise,3,140.87,3.4,137.47,79.32,58.15,140.25,2025,2025-07,Q3
ORD-000243,2026-06-29,Plus,India,Online,Enterprise,1,80.01,2.51,77.5,40.18,37.32,74.56,2026,2026-06,Q2
ORD-000244,2025-12-02,Premium,UK,Direct,Mid-Market,2,235.08,1.57,233.51,101.9,131.61,247.0,2025,2025-12,Q4
ORD-000245,2026-01-29,Plus,UK,Online,Enterprise,1,71.66,3.1,68.56,44.37,24.19,65.62,2026,2026-01,Q1
ORD-000246,2026-01-07,Premium,India,Online,SMB,6,668.54,39.48,629.06,389.79,239.27,580.04,2026,2026-01,Q1
ORD-000247,2025-01-23,Enterprise,UK,Direct,Mid-Market,4,991.86,55.14,936.72,539.63,397.09,969.56,2025,2025-01,Q1
ORD-000248,2025-12-23,Core,India,Direct,SMB,5,236.95,23.81,213.14,140.63,72.51,219.36,2025,2025-12,Q4
ORD-000249,2026-03-18,Plus,UK,Direct,Enterprise,3,241.98,1.8,240.18,148.12,92.06,270.8,2026,2026-03,Q1
ORD-000250,2025-07-02,Core,UAE,Online,SMB,1,43.77,0.46,43.31,27.13,16.18,43.68,2025,2025-07,Q3
ORD-000251,2025-02-08,Core,Germany,Online,Mid-Market,1,41.03,2.74,38.29,21.74,16.55,35.18,2025,2025-02,Q1
ORD-000252,2026-06-07,Core,India,Online,SMB,6,258.27,16.54,241.73,153.47,88.26,241.49,2026,2026-06,Q2
ORD-000253,2025-07-30,Plus,UK,Direct,SMB,5,388.99,26.6,362.39,232.13,130.26,403.38,2025,2025-07,Q3
ORD-000254,2026-07-04,Premium,UK,Direct,SMB,1,116.55,7.12,109.43,61.52,47.91,98.0,2026,2026-07,Q3
ORD-000255,2025-02-16,Premium,UAE,Partner,Enterprise,1,115.84,15.47,100.37,46.1,54.27,102.15,2025,2025-02,Q1
ORD-000256,2025-10-26,Enterprise,US,Direct,SMB,3,673.17,9.32,663.85,285.97,377.88,659.39,2025,2025-10,Q4
ORD-000257,2025-12-08,Core,US,Direct,SMB,6,282.92,14.42,268.5,130.09,138.41,278.55,2025,2025-12,Q4
ORD-000258,2025-10-18,Premium,UK,Direct,SMB,1,131.34,3.16,128.18,75.26,52.92,124.27,2025,2025-10,Q4
ORD-000259,2026-05-04,Enterprise,India,Direct,Enterprise,3,785.82,71.69,714.13,450.45,263.68,749.1,2026,2026-05,Q2
ORD-000260,2025-10-25,Core,UK,Online,SMB,1,46.13,3.11,43.02,23.14,19.88,41.98,2025,2025-10,Q4
ORD-000261,2026-06-20,Enterprise,India,Direct,SMB,1,235.12,1.95,233.17,99.88,133.29,261.16,2026,2026-06,Q2
ORD-000262,2026-01-25,Core,Germany,Direct,Mid-Market,8,347.73,1.0,346.73,182.66,164.07,323.55,2026,2026-01,Q1
ORD-000263,2025-02-22,Enterprise,India,Partner,SMB,7,1613.78,138.62,1475.16,860.03,615.13,1457.63,2025,2025-02,Q1
ORD-000264,2025-04-02,Plus,UAE,Online,SMB,3,206.78,9.62,197.16,129.17,67.99,206.67,2025,2025-04,Q2
ORD-000265,2025-10-09,Enterprise,UK,Partner,Enterprise,3,761.49,22.02,739.47,411.02,328.45,708.41,2025,2025-10,Q4
ORD-000266,2025-10-22,Plus,UAE,Direct,Mid-Market,1,72.09,3.07,69.02,34.9,34.12,70.62,2025,2025-10,Q4
ORD-000267,2026-05-18,Plus,India,Direct,Mid-Market,4,287.32,8.94,278.38,119.34,159.04,284.89,2026,2026-05,Q2
ORD-000268,2025-01-22,Premium,US,Online,SMB,4,455.41,6.25,449.16,266.57,182.59,444.35,2025,2025-01,Q1
ORD-000269,2026-03-08,Premium,India,Online,SMB,1,131.05,0.97,130.08,81.89,48.19,130.85,2026,2026-03,Q1
ORD-000270,2025-09-09,Plus,UAE,Direct,Enterprise,3,216.1,14.21,201.89,116.23,85.66,193.33,2025,2025-09,Q3
ORD-000271,2025-04-13,Premium,UAE,Online,SMB,2,231.24,0.54,230.7,134.37,96.33,261.49,2025,2025-04,Q2
ORD-000272,2025-06-11,Premium,UK,Direct,SMB,4,463.27,36.23,427.04,226.96,200.08,395.15,2025,2025-06,Q2
ORD-000273,2025-03-15,Plus,UK,Direct,Mid-Market,5,383.03,10.63,372.4,156.52,215.88,401.8,2025,2025-03,Q1
ORD-000274,2026-03-17,Premium,US,Direct,SMB,2,254.6,12.9,241.7,122.81,118.89,230.7,2026,2026-03,Q1
ORD-000275,2025-11-09,Plus,UK,Direct,Enterprise,4,319.17,4.57,314.6,186.69,127.91,294.24,2025,2025-11,Q4
ORD-000276,2026-03-27,Premium,US,Online,Mid-Market,1,119.54,1.0,118.54,50.09,68.45,118.7,2026,2026-03,Q1
ORD-000277,2025-01-20,Core,UK,Direct,Enterprise,4,183.0,19.99,163.01,72.48,90.53,170.81,2025,2025-01,Q1
ORD-000278,2025-05-25,Enterprise,UK,Online,SMB,4,1015.98,76.7,939.28,523.15,416.13,930.36,2025,2025-05,Q2
ORD-000279,2025-11-10,Premium,US,Direct,SMB,3,359.79,19.44,340.35,220.05,120.3,385.0,2025,2025-11,Q4
ORD-000280,2025-07-23,Premium,UAE,Online,Mid-Market,2,221.7,18.84,202.86,128.22,74.64,191.31,2025,2025-07,Q3
ORD-000281,2025-12-21,Enterprise,UAE,Direct,SMB,2,522.23,24.7,497.53,297.64,199.89,549.95,2025,2025-12,Q4
ORD-000282,2026-02-08,Plus,India,Partner,Mid-Market,2,138.29,2.81,135.48,84.87,50.61,123.28,2026,2026-02,Q1
ORD-000283,2025-11-02,Plus,UK,Direct,SMB,3,222.7,7.79,214.91,113.17,101.74,233.38,2025,2025-11,Q4
ORD-000284,2026-01-14,Enterprise,UK,Online,Enterprise,5,1106.1,23.57,1082.53,466.31,616.22,1025.41,2026,2026-01,Q1
ORD-000285,2025-07-25,Core,India,Direct,Mid-Market,1,42.81,0.86,41.95,18.51,23.44,41.78,2025,2025-07,Q3
ORD-000286,2025-12-22,Enterprise,US,Partner,Mid-Market,2,507.83,14.88,492.95,292.5,200.45,438.07,2025,2025-12,Q4
ORD-000287,2025-10-13,Core,UK,Online,Mid-Market,3,138.13,7.42,130.71,81.18,49.53,120.12,2025,2025-10,Q4
ORD-000288,2026-07-26,Plus,Germany,Partner,Mid-Market,2,135.54,3.89,131.65,83.12,48.53,138.1,2026,2026-07,Q3
ORD-000289,2026-02-10,Premium,UK,Partner,Enterprise,1,111.38,2.0,109.38,49.64,59.74,121.69,2026,2026-02,Q1
ORD-000290,2025-08-07,Core,UK,Online,SMB,1,42.2,0.64,41.56,22.17,19.39,42.31,2025,2025-08,Q3
ORD-000291,2025-04-17,Premium,Germany,Partner,SMB,4,465.89,7.09,458.8,304.24,154.56,466.68,2025,2025-04,Q2
ORD-000292,2025-09-24,Premium,UK,Direct,SMB,3,364.37,20.0,344.37,191.75,152.62,371.16,2025,2025-09,Q3
ORD-000293,2026-07-29,Core,India,Direct,Mid-Market,3,124.42,5.09,119.33,72.4,46.93,127.53,2026,2026-07,Q3
ORD-000294,2026-05-29,Plus,UK,Online,Mid-Market,4,274.15,1.1,273.05,127.46,145.59,300.48,2026,2026-05,Q2
ORD-000295,2025-08-19,Premium,US,Direct,Mid-Market,3,387.54,46.01,341.53,189.94,151.59,319.46,2025,2025-08,Q3
ORD-000296,2025-11-08,Premium,UK,Online,Enterprise,2,227.24,14.4,212.84,134.41,78.43,214.07,2025,2025-11,Q4
ORD-000297,2025-01-26,Plus,India,Online,SMB,2,151.89,6.52,145.37,81.25,64.12,146.16,2025,2025-01,Q1
ORD-000298,2025-11-19,Core,UK,Direct,SMB,3,124.31,12.66,111.65,49.67,61.98,101.42,2025,2025-11,Q4
ORD-000299,2026-01-31,Core,India,Online,Mid-Market,3,147.5,2.88,144.62,79.38,65.24,146.15,2026,2026-01,Q1
ORD-000300,2025-12-29,Core,UK,Partner,Enterprise,2,85.76,3.04,82.72,42.93,39.79,90.96,2025,2025-12,Q4
ORD-000301,2025-05-18,Premium,UK,Online,SMB,2,234.93,7.94,226.99,105.88,121.11,254.44,2025,2025-05,Q2
ORD-000302,2025-02-24,Premium,India,Online,Enterprise,1,131.8,17.46,114.34,70.17,44.17,117.19,2025,2025-02,Q1
ORD-000303,2025-05-01,Enterprise,Germany,Online,Enterprise,3,710.57,32.86,677.71,321.06,356.65,624.16,2025,2025-05,Q2
ORD-000304,2025-04-30,Core,India,Online,Enterprise,1,47.36,1.6,45.76,26.97,18.79,41.2,2025,2025-04,Q2
ORD-000305,2025-03-02,Plus,UK,Direct,SMB,2,162.65,24.49,138.16,76.04,62.12,131.0,2025,2025-03,Q1
ORD-000306,2025-05-16,Plus,UK,Partner,Mid-Market,10,752.29,23.24,729.05,325.4,403.65,672.6,2025,2025-05,Q2
ORD-000307,2025-03-03,Enterprise,US,Direct,Enterprise,5,1281.49,45.31,1236.18,668.58,567.6,1312.84,2025,2025-03,Q1
ORD-000308,2026-06-21,Core,UAE,Direct,Mid-Market,7,309.72,3.79,305.93,173.44,132.49,324.67,2026,2026-06,Q2
ORD-000309,2026-05-01,Enterprise,US,Online,SMB,3,692.63,26.63,666.0,404.04,261.96,595.51,2026,2026-05,Q2
ORD-000310,2025-01-23,Core,US,Online,Mid-Market,3,130.25,1.86,128.39,74.45,53.94,138.72,2025,2025-01,Q1
ORD-000311,2025-01-02,Enterprise,UK,Online,SMB,8,1856.64,101.91,1754.73,911.75,842.98,1751.07,2025,2025-01,Q1
ORD-000312,2026-03-20,Enterprise,US,Direct,Enterprise,5,1118.2,17.05,1101.15,486.52,614.63,1053.91,2026,2026-03,Q1
ORD-000313,2025-05-10,Core,UK,Direct,SMB,2,93.16,4.97,88.19,40.16,48.03,86.55,2025,2025-05,Q2
ORD-000314,2025-06-12,Core,Germany,Partner,SMB,2,95.68,7.06,88.62,40.8,47.82,94.07,2025,2025-06,Q2
ORD-000315,2026-07-25,Core,UK,Direct,SMB,4,184.33,6.47,177.86,95.85,82.01,161.77,2026,2026-07,Q3
ORD-000316,2025-05-06,Core,Germany,Online,SMB,2,96.18,3.38,92.8,61.45,31.35,82.51,2025,2025-05,Q2
ORD-000317,2025-10-05,Premium,UK,Online,SMB,2,247.32,14.13,233.19,104.71,128.48,217.98,2025,2025-10,Q4
ORD-000318,2025-12-18,Core,Germany,Direct,Enterprise,1,42.18,1.35,40.83,21.56,19.27,42.57,2025,2025-12,Q4
ORD-000319,2025-12-08,Core,US,Partner,Mid-Market,1,43.97,1.39,42.58,19.32,23.26,37.57,2025,2025-12,Q4
ORD-000320,2025-08-30,Premium,Germany,Direct,Enterprise,1,130.42,1.95,128.47,64.52,63.95,134.3,2025,2025-08,Q3
ORD-000321,2025-12-28,Core,US,Direct,Mid-Market,6,277.27,5.27,272.0,179.79,92.21,254.2,2025,2025-12,Q4
ORD-000322,2026-01-31,Enterprise,UK,Online,SMB,3,661.83,55.31,606.52,344.93,261.59,582.71,2026,2026-01,Q1
ORD-000323,2025-10-16,Premium,Germany,Online,Mid-Market,1,108.15,4.83,103.32,43.83,59.49,102.37,2025,2025-10,Q4
ORD-000324,2026-07-09,Core,India,Partner,Mid-Market,6,245.1,9.0,236.1,99.69,136.41,236.79,2026,2026-07,Q3
ORD-000325,2026-03-03,Premium,UK,Online,Mid-Market,3,342.38,13.42,328.96,143.25,185.71,299.42,2026,2026-03,Q1
ORD-000326,2025-07-24,Enterprise,UAE,Partner,Mid-Market,1,231.51,13.59,217.92,97.25,120.67,192.95,2025,2025-07,Q3
ORD-000327,2026-02-22,Premium,US,Direct,Enterprise,4,450.28,23.92,426.36,245.37,180.99,434.09,2026,2026-02,Q1
ORD-000328,2025-05-17,Premium,UAE,Partner,SMB,3,329.1,2.33,326.77,164.25,162.52,334.28,2025,2025-05,Q2
ORD-000329,2026-02-12,Core,India,Online,Enterprise,2,97.88,8.27,89.61,56.58,33.03,91.87,2026,2026-02,Q1
ORD-000330,2025-09-30,Core,UAE,Online,Enterprise,2,92.11,3.29,88.82,41.06,47.76,96.56,2025,2025-09,Q3
ORD-000331,2026-02-15,Core,UAE,Direct,SMB,9,387.82,24.49,363.33,230.67,132.66,404.52,2026,2026-02,Q1
ORD-000332,2025-07-06,Premium,Germany,Online,SMB,3,362.89,11.52,351.37,219.0,132.37,388.56,2025,2025-07,Q3
ORD-000333,2025-12-30,Core,US,Direct,Enterprise,3,141.09,11.91,129.18,63.88,65.3,144.6,2025,2025-12,Q4
ORD-000334,2026-03-27,Core,India,Direct,Enterprise,2,88.19,0.94,87.25,42.86,44.39,82.83,2026,2026-03,Q1
ORD-000335,2025-06-16,Core,Germany,Online,Enterprise,6,270.29,4.74,265.55,169.42,96.13,251.06,2025,2025-06,Q2
ORD-000336,2026-07-06,Premium,Germany,Direct,SMB,2,257.41,25.3,232.11,141.88,90.23,244.07,2026,2026-07,Q3
ORD-000337,2025-02-08,Enterprise,India,Online,Mid-Market,2,476.68,31.44,445.24,199.43,245.81,434.42,2025,2025-02,Q1
ORD-000338,2025-03-21,Core,India,Partner,Mid-Market,1,44.53,2.36,42.17,19.46,22.71,44.96,2025,2025-03,Q1
ORD-000339,2025-07-18,Premium,UK,Direct,Mid-Market,8,951.96,7.15,944.81,573.93,370.88,905.5,2025,2025-07,Q3
ORD-000340,2025-10-05,Plus,India,Direct,Mid-Market,7,534.98,53.27,481.71,203.94,277.77,452.03,2025,2025-10,Q4
ORD-000341,2025-01-12,Core,Germany,Online,Mid-Market,2,86.49,4.54,81.95,49.42,32.53,87.21,2025,2025-01,Q1
ORD-000342,2026-05-13,Enterprise,India,Partner,Enterprise,2,523.26,11.44,511.82,297.35,214.47,512.65,2026,2026-05,Q2
ORD-000343,2025-10-31,Premium,US,Online,Mid-Market,2,221.0,28.21,192.79,101.76,91.03,173.78,2025,2025-10,Q4
ORD-000344,2025-06-22,Premium,UK,Online,SMB,1,124.91,10.32,114.59,50.65,63.94,115.41,2025,2025-06,Q2
ORD-000345,2025-12-04,Premium,UAE,Partner,SMB,1,122.65,6.61,116.04,71.83,44.21,115.37,2025,2025-12,Q4
ORD-000346,2025-07-03,Enterprise,US,Direct,Mid-Market,1,220.5,20.42,200.08,128.53,71.55,225.76,2025,2025-07,Q3
ORD-000347,2025-03-13,Core,Germany,Direct,Mid-Market,2,98.57,5.93,92.64,40.45,52.19,84.53,2025,2025-03,Q1
ORD-000348,2026-02-09,Core,India,Direct,Mid-Market,5,217.83,5.54,212.29,134.03,78.26,241.12,2026,2026-02,Q1
ORD-000349,2025-11-27,Premium,India,Online,SMB,2,240.19,7.5,232.69,134.4,98.29,215.56,2025,2025-11,Q4
ORD-000350,2026-04-08,Enterprise,US,Direct,Mid-Market,4,897.5,72.58,824.92,408.63,416.29,859.36,2026,2026-04,Q2
ORD-000351,2025-01-16,Enterprise,India,Online,SMB,4,904.37,21.52,882.85,433.81,449.04,968.64,2025,2025-01,Q1
ORD-000352,2025-07-16,Core,UAE,Direct,SMB,1,45.59,0.63,44.96,29.94,15.02,46.15,2025,2025-07,Q3
ORD-000353,2026-05-28,Plus,Germany,Online,Enterprise,1,68.92,1.23,67.69,39.63,28.06,77.02,2026,2026-05,Q2
ORD-000354,2025-04-11,Premium,Germany,Online,Mid-Market,4,510.51,20.06,490.45,270.35,220.1,520.74,2025,2025-04,Q2
ORD-000355,2026-02-14,Core,US,Partner,SMB,3,134.77,4.73,130.04,71.34,58.7,125.98,2026,2026-02,Q1
ORD-000356,2025-11-03,Premium,UAE,Online,Mid-Market,1,110.73,2.77,107.96,48.23,59.73,102.21,2025,2025-11,Q4
ORD-000357,2025-02-04,Enterprise,UAE,Direct,Mid-Market,1,242.87,13.94,228.93,145.07,83.86,207.07,2025,2025-02,Q1
ORD-000358,2025-10-20,Enterprise,US,Direct,Enterprise,2,435.57,20.58,414.99,183.68,231.31,430.37,2025,2025-10,Q4
ORD-000359,2026-05-28,Premium,UK,Partner,Mid-Market,3,389.01,25.04,363.97,200.78,163.19,353.36,2026,2026-05,Q2
ORD-000360,2025-11-22,Plus,India,Partner,Mid-Market,2,147.86,5.01,142.85,64.63,78.22,162.62,2025,2025-11,Q4
ORD-000361,2025-07-09,Premium,Germany,Partner,SMB,4,435.29,15.77,419.52,243.68,175.84,473.11,2025,2025-07,Q3
ORD-000362,2026-06-16,Plus,US,Partner,Mid-Market,9,629.48,1.53,627.95,404.69,223.26,634.3,2026,2026-06,Q2
ORD-000363,2025-11-16,Core,UK,Online,Mid-Market,4,194.92,8.43,186.49,114.98,71.51,172.03,2025,2025-11,Q4
ORD-000364,2025-04-14,Enterprise,Germany,Online,SMB,4,1015.41,51.91,963.5,619.83,343.67,940.69,2025,2025-04,Q2
ORD-000365,2025-11-28,Premium,Germany,Partner,SMB,2,254.63,17.44,237.19,145.14,92.05,261.8,2025,2025-11,Q4
ORD-000366,2026-06-13,Premium,India,Partner,SMB,4,475.24,7.43,467.81,297.99,169.82,479.56,2026,2026-06,Q2
ORD-000367,2025-10-13,Enterprise,Germany,Direct,SMB,1,242.45,4.84,237.61,100.4,137.21,263.33,2025,2025-10,Q4
ORD-000368,2026-06-17,Core,Germany,Online,Enterprise,5,222.87,4.06,218.81,113.23,105.58,242.72,2026,2026-06,Q2
ORD-000369,2026-02-11,Core,US,Partner,Mid-Market,2,97.52,1.69,95.83,63.09,32.74,90.91,2026,2026-02,Q1
ORD-000370,2025-03-21,Premium,UK,Direct,Enterprise,5,613.26,21.72,591.54,382.2,209.34,631.14,2025,2025-03,Q1
ORD-000371,2026-01-14,Plus,US,Direct,SMB,2,140.72,0.17,140.55,68.55,72.0,141.46,2026,2026-01,Q1
ORD-000372,2026-02-09,Plus,UAE,Online,Mid-Market,1,68.08,1.48,66.6,41.68,24.92,64.83,2026,2026-02,Q1
ORD-000373,2025-12-24,Core,Germany,Direct,Enterprise,6,267.12,16.56,250.56,156.68,93.88,248.04,2025,2025-12,Q4
ORD-000374,2026-04-02,Enterprise,Germany,Partner,Enterprise,3,673.64,3.5,670.14,329.94,340.2,675.83,2026,2026-04,Q2
ORD-000375,2025-03-15,Plus,UK,Direct,Enterprise,4,307.63,15.29,292.34,123.17,169.17,270.15,2025,2025-03,Q1
ORD-000376,2025-04-09,Enterprise,Germany,Online,Enterprise,1,225.98,1.07,224.91,125.8,99.11,236.53,2025,2025-04,Q2
ORD-000377,2025-05-03,Core,UK,Direct,Enterprise,4,166.37,4.55,161.82,98.32,63.5,179.87,2025,2025-05,Q2
ORD-000378,2025-04-29,Premium,Germany,Direct,Enterprise,1,108.96,4.85,104.11,52.62,51.49,96.78,2025,2025-04,Q2
ORD-000379,2026-05-19,Core,Germany,Partner,Mid-Market,1,42.63,1.55,41.08,25.1,15.98,38.2,2026,2026-05,Q2
ORD-000380,2025-10-16,Premium,Germany,Partner,SMB,5,565.16,20.32,544.84,290.95,253.89,505.23,2025,2025-10,Q4
ORD-000381,2025-02-03,Core,India,Online,SMB,3,127.17,1.58,125.59,75.22,50.37,130.51,2025,2025-02,Q1
ORD-000382,2025-08-19,Enterprise,India,Online,SMB,2,441.64,18.99,422.65,246.64,176.01,467.88,2025,2025-08,Q3
ORD-000383,2026-06-19,Enterprise,India,Direct,Mid-Market,2,523.83,11.72,512.11,334.4,177.71,546.12,2026,2026-06,Q2
ORD-000384,2026-04-10,Premium,UAE,Partner,SMB,8,959.11,131.49,827.62,413.35,414.27,806.77,2026,2026-04,Q2
ORD-000385,2025-04-22,Core,US,Direct,SMB,1,46.98,0.59,46.39,19.75,26.64,44.65,2025,2025-04,Q2
ORD-000386,2025-01-16,Plus,US,Online,Mid-Market,4,312.7,34.96,277.74,121.39,156.35,279.31,2025,2025-01,Q1
ORD-000387,2026-05-19,Core,UK,Direct,SMB,5,211.59,5.56,206.03,116.13,89.9,224.59,2026,2026-05,Q2
ORD-000388,2026-04-08,Core,UAE,Direct,Mid-Market,3,142.52,1.21,141.31,88.83,52.48,146.97,2026,2026-04,Q2
ORD-000389,2025-03-11,Enterprise,UK,Direct,Enterprise,5,1236.95,113.83,1123.12,682.47,440.65,1159.2,2025,2025-03,Q1
ORD-000390,2026-04-07,Plus,UK,Direct,Mid-Market,3,205.24,10.02,195.22,116.17,79.05,190.61,2026,2026-04,Q2
ORD-000391,2025-07-07,Core,India,Direct,SMB,2,93.34,0.68,92.66,50.79,41.87,94.27,2025,2025-07,Q3
ORD-000392,2025-03-01,Premium,UK,Partner,Enterprise,2,233.18,5.36,227.82,150.94,76.88,239.78,2025,2025-03,Q1
ORD-000393,2025-10-29,Premium,Germany,Partner,Enterprise,2,243.07,5.69,237.38,138.9,98.48,256.95,2025,2025-10,Q4
ORD-000394,2025-02-18,Plus,UAE,Online,SMB,3,204.19,16.81,187.38,104.84,82.54,190.9,2025,2025-02,Q1
ORD-000395,2025-12-24,Premium,Germany,Partner,SMB,1,124.24,3.64,120.6,57.59,63.01,131.55,2025,2025-12,Q4
ORD-000396,2025-05-24,Plus,Germany,Direct,Mid-Market,2,148.93,5.97,142.96,63.76,79.2,147.51,2025,2025-05,Q2
ORD-000397,2025-10-03,Plus,US,Direct,Mid-Market,1,69.9,4.57,65.33,38.32,27.01,71.73,2025,2025-10,Q4
ORD-000398,2025-04-22,Core,US,Partner,Mid-Market,2,98.52,4.86,93.66,58.15,35.51,103.86,2025,2025-04,Q2
ORD-000399,2025-06-20,Enterprise,UAE,Partner,Mid-Market,2,482.46,5.05,477.41,277.55,199.86,455.99,2025,2025-06,Q2
ORD-000400,2025-06-24,Premium,UK,Direct,SMB,3,388.35,18.74,369.61,172.18,197.43,380.43,2025,2025-06,Q2
ORD-000401,2025-05-25,Core,US,Partner,Enterprise,1,40.51,3.45,37.06,19.55,17.51,33.36,2025,2025-05,Q2
ORD-000402,2025-09-07,Plus,UAE,Direct,SMB,1,77.28,0.68,76.6,33.31,43.29,80.33,2025,2025-09,Q3
ORD-000403,2025-01-11,Plus,UK,Direct,Mid-Market,1,69.95,0.9,69.05,39.21,29.84,78.5,2025,2025-01,Q1
ORD-000404,2025-12-10,Plus,UK,Direct,SMB,3,225.18,2.62,222.56,131.17,91.39,198.09,2025,2025-12,Q4
ORD-000405,2025-10-03,Enterprise,US,Partner,Mid-Market,2,503.22,39.22,464.0,279.98,184.02,505.83,2025,2025-10,Q4
ORD-000406,2025-01-14,Premium,UK,Direct,SMB,3,377.78,1.48,376.3,194.64,181.66,345.15,2025,2025-01,Q1
