order_id,date_key,product_key,region_key,channel_key,segment_key,units,gross_sales_gbp,discount_gbp,revenue_gbp,cogs_gbp,gross_profit_gbp,revenue_target_gbp
ORD-000307,20250303,2,5,1,1,5,1281.49,45.31,1236.18,668.58,567.6,1312.84
ORD-000308,20260621,1,3,1,2,7,309.72,3.79,305.93,173.44,132.49,324.67
ORD-000309,20260501,2,5,2,3,3,692.63,26.63,666.0,404.04,261.96,595.51
ORD-000310,20250123,1,5,2,2,3,130.25,1.86,128.39,74.45,53.94,138.72
ORD-000311,20250102,2,4,2,3,8,1856.64,101.91,1754.73,911.75,842.98,1751.07
ORD-000312,20260320,2,5,1,1,5,1118.2,17.05,1101.15,486.52,614.63,1053.91
ORD-000313,20250510,1,4,1,3,2,93.16,4.97,88.19,40.16,48.03,86.55
ORD-000314,20250612,1,1,3,3,2,95.68,7.06,88.62,40.8,47.82,94.07
ORD-000315,20260725,1,4,1,3,4,184.33,6.47,177.86,95.85,82.01,161.77
ORD-000316,20250506,1,1,2,3,2,96.18,3.38,92.8,61.45,31.35,82.51
ORD-000317,20251005,4,4,2,3,2,247.32,14.13,233.19,104.71,128.48,217.98
ORD-000318,20251218,1,1,1,1,1,42.18,1.35,40.83,21.56,19.27,42.57
ORD-000319,20251208,1,5,3,2,1,43.97,1.39,42.58,19.32,23.26,37.57
ORD-000320,20250830,4,1,1,1,1,130.42,1.95,128.47,64.52,63.95,134.3
ORD-000321,20251228,1,5,1,2,6,277.27,5.27,272.0,179.79,92.21,254.2
ORD-000322,20260131,2,4,2,3,3,661.83,55.31,606.52,344.93,261.59,582.71
ORD-000323,20251016,4,1,2,2,1,108.15,4.83,103.32,43.83,59.49,102.37
ORD-000324,20260709,1,2,3,2,6,245.1,9.0,236.1,99.69,136.41,236.79
ORD-000325,20260303,4,4,2,2,3,342.38,13.42,328.96,143.25,185.71,299.42
ORD-000326,20250724,2,3,3,2,1,231.51,13.59,217.92,97.25,120.67,192.95
ORD-000327,20260222,4,5,1,1,4,450.28,23.92,426.36,245.37,180.99,434.09
ORD-000328,20250517,4,3,3,3,3,329.1,2.33,326.77,164.25,162.52,334.28
ORD-000329,20260212,1,2,2,1,2,97.88,8.27,89.61,56.58,33.03,91.87
ORD-000330,20250930,1,3,2,1,2,92.11,3.29,88.82,41.06,47.76,96.56
ORD-000331,20260215,1,3,1,3,9,387.82,24.49,363.33,230.67,132.66,404.52
ORD-000332,20250706,4,1,2,3,3,362.89,11.52,351.37,219.0,132.37,388.56
ORD-000333,20251230,1,5,1,1,3,141.09,11.91,129.18,63.88,65.3,144.6
ORD-000334,20260327,1,2,1,1,2,88.19,0.94,87.25,42.86,44.39,82.83
ORD-000335,20250616,1,1,2,1,6,270.29,4.74,265.55,169.42,96.13,251.06
ORD-000336,20260706,4,1,1,3,2,257.41,25.3,232.11,141.88,90.23,244.07
ORD-000337,20250208,2,2,2,2,2,476.68,31.44,445.24,199.43,245.81,434.42
ORD-000338,20250321,1,2,3,2,1,44.53,2.36,42.17,19.46,22.71,44.96
ORD-000339,20250718,4,4,1,2,8,951.96,7.15,944.81,573.93,370.88,905.5
ORD-000340,20251005,3,2,1,2,7,534.98,53.27,481.71,203.94,277.77,452.03
ORD-000341,20250112,1,1,2,2,2,86.49,4.54,81.95,49.42,32.53,87.21
ORD-000342,20260513,2,2,3,1,2,523.26,11.44,511.82,297.35,214.47,512.65
ORD-000343,20251031,4,5,2,2,2,221.0,28.21,192.79,101.76,91.03,173.78
ORD-000344,20250622,4,4,2,3,1,124.91,10.32,114.59,50.65,63.94,115.41
ORD-000345,20251204,4,3,3,3,1,122.65,6.61,116.04,71.83,44.21,115.37
ORD-000346,20250703,2,5,1,2,1,220.5,20.42,200.08,128.53,71.55,225.76
ORD-000347,20250313,1,1,1,2,2,98.57,5.93,92.64,40.45,52.19,84.53
ORD-000348,20260209,1,2,1,2,5,217.83,5.54,212.29,134.03,78.26,241.12
ORD-000349,20251127,4,2,2,3,2,240.19,7.5,232.69,134.4,98.29,215.56
ORD-000350,20260408,2,5,1,2,4,897.5,72.58,824.92,408.63,416.29,859.36
ORD-000351,20250116,2,2,2,3,4,904.37,21.52,882.85,433.81,449.04,968.64
ORD-000352,20250716,1,3,1,3,1,45.59,0.63,44.96,29.94,15.02,46.15
ORD-000353,20260528,3,1,2,1,1,68.92,1.23,67.69,39.63,28.06,77.02
ORD-000354,20250411,4,1,2,2,4,510.51,20.06,490.45,270.35,220.1,520.74
ORD-000355,20260214,1,5,3,3,3,134.77,4.73,130.04,71.34,58.7,125.98
ORD-000356,20251103,4,3,2,2,1,110.73,2.77,107.96,48.23,59.73,102.21
ORD-000357,20250204,2,3,1,2,1,242.87,13.94,228.93,145.07,83.86,207.07
ORD-000358,20251020,2,5,1,1,2,435.57,20.58,414.99,183.68,231.31,430.37
ORD-000359,20260528,4,4,3,2,3,389.01,25.04,363.97,200.78,163.19,353.36
ORD-000360,20251122,3,2,3,2,2,147.86,5.01,142.85,64.63,78.22,162.62
ORD-000361,20250709,4,1,3,3,4,435.29,15.77,419.52,243.68,175.84,473.11
ORD-000362,20260616,3,5,3,2,9,629.48,1.53,627.95,404.69,223.26,634.3
ORD-000363,20251116,1,4,2,2,4,194.92,8.43,186.49,114.98,71.51,172.03
ORD-000364,20250414,2,1,2,3,4,1015.41,51.91,963.5,619.83,343.67,940.69
ORD-000365,20251128,4,1,3,3,2,254.63,17.44,237.19,145.14,92.05,261.8
ORD-000366,20260613,4,2,3,3,4,475.24,7.43,467.81,297.99,169.82,479.56
ORD-000367,20251013,2,1,1,3,1,242.45,4.84,237.61,100.4,137.21,263.33
ORD-000368,20260617,1,1,2,1,5,222.87,4.06,218.81,113.23,105.58,242.72
ORD-000369,20260211,1,5,3,2,2,97.52,1.69,95.83,63.09,32.74,90.91
ORD-000370,20250321,4,4,1,1,5,613.26,21.72,591.54,382.2,209.34,631.14
ORD-000371,20260114,3,5,1,3,2,140.72,0.17,140.55,68.55,72.0,141.46
ORD-000372,20260209,3,3,2,2,1,68.08,1.48,66.6,41.68,24.92,64.83
ORD-000373,20251224,1,1,1,1,6,267.12,16.56,250.56,156.68,93.88,248.04
ORD-000374,20260402,2,1,3,1,3,673.64,3.5,670.14,329.94,340.2,675.83
ORD-000375,20250315,3,4,1,1,4,307.63,15.29,292.34,123.17,169.17,270.15
ORD-000376,20250409,2,1,2,1,1,225.98,1.07,224.91,125.8,99.11,236.53
ORD-000377,20250503,1,4,1,1,4,166.37,4.55,161.82,98.32,63.5,179.87
ORD-000378,20250429,4,1,1,1,1,108.96,4.85,104.11,52.62,51.49,96.78
ORD-000379,20260519,1,1,3,2,1,42.63,1.55,41.08,25.1,15.98,38.2
ORD-000380,20251016,4,1,3,3,5,565.16,20.32,544.84,290.95,253.89,505.23
ORD-000381,20250203,1,2,2,3,3,127.17,1.58,125.59,75.22,50.37,130.51
ORD-000382,20250819,2,2,2,3,2,441.64,18.99,422.65,246.64,176.01,467.88
ORD-000383,20260619,2,2,1,2,2,523.83,11.72,512.11,334.4,177.71,546.12
ORD-000384,20260410,4,3,3,3,8,959.11,131.49,827.62,413.35,414.27,806.77
ORD-000385,20250422,1,5,1,3,1,46.98,0.59,46.39,19.75,26.64,44.65
ORD-000386,20250116,3,5,2,2,4,312.7,34.96,277.74,121.39,156.35,279.31
ORD-000387,20260519,1,4,1,3,5,211.59,5.56,206.03,116.13,89.9,224.59
ORD-000388,20260408,1,3,1,2,3,142.52,1.21,141.31,88.83,52.48,146.97
ORD-000389,20250311,2,4,1,1,5,1236.95,113.83,1123.12,682.47,440.65,1159.2
ORD-000390,20260407,3,4,1,2,3,205.24,10.02,195.22,116.17,79.05,190.61
ORD-000391,20250707,1,2,1,3,2,93.34,0.68,92.66,50.79,41.87,94.27
ORD-000392,20250301,4,4,3,1,2,233.18,5.36,227.82,150.94,76.88,239.78
ORD-000393,20251029,4,1,3,1,2,243.07,5.69,237.38,138.9,98.48,256.95
ORD-000394,20250218,3,3,2,3,3,204.19,16.81,187.38,104.84,82.54,190.9
ORD-000395,20251224,4,1,3,3,1,124.24,3.64,120.6,57.59,63.01,131.55
ORD-000396,20250524,3,1,1,2,2,148.93,5.97,142.96,63.76,79.2,147.51
ORD-000397,20251003,3,5,1,2,1,69.9,4.57,65.33,38.32,27.01,71.73
ORD-000398,20250422,1,5,3,2,2,98.52,4.86,93.66,58.15,35.51,103.86
ORD-000399,20250620,2,3,3,2,2,482.46,5.05,477.41,277.55,199.86,455.99
ORD-000400,20250624,4,4,1,3,3,388.35,18.74,369.61,172.18,197.43,380.43
ORD-000401,20250525,1,5,3,1,1,40.51,3.45,37.06,19.55,17.51,33.36
ORD-000402,20250907,3,3,1,3,1,77.28,0.68,76.6,33.31,43.29,80.33
ORD-000403,20250111,3,4,1,2,1,69.95,0.9,69.05,39.21,29.84,78.5
ORD-000404,20251210,3,4,1,3,3,225.18,2.62,222.56,131.17,91.39,198.09
ORD-000405,20251003,2,5,3,2,2,503.22,39.22,464.0,279.98,184.02,505.83
ORD-000406,20250114,4,4,1,3,3,377.78,1.48,376.3,194.64,181.66,345.15
ORD-000407,20251231,3,1,1,3,2,157.91,0.64,157.27,99.5,57.77,164.17
ORD-000408,20250408,1,4,1,3,1,48.87,1.47,47.4,25.17,22.23,47.29
ORD-000409,20260619,4,3,3,1,2,251.39,22.36,229.03,109.73,119.3,232.06
ORD-000410,20250217,1,5,1,3,6,264.45,18.64,245.81,132.56,113.25,250.57
ORD-000411,20260124,1,5,1,2,4,167.14,5.33,161.81,104.3,57.51,173.3
ORD-000412,20260605,1,4,3,3,3,129.09,1.09,128.0,58.85,69.15,144.08
ORD-000413,20260329,1,5,2,3,2,91.25,0.73,90.52,48.71,41.81,86.79
ORD-000414,20260607,4,3,2,3,3,369.2,10.68,358.52,223.54,134.98,356.06
ORD-000415,20250921,4,5,1,2,1,108.52,4.28,104.24,68.02,36.22,97.79
ORD-000416,20260106,1,2,2,2,3,124.97,4.78,120.19,76.7,43.49,115.1
ORD-000417,20250616,3,3,2,2,2,161.83,7.02,154.81,69.86,84.95,138.09
ORD-000418,20251031,3,5,2,1,2,155.1,10.38,144.72,74.92,69.8,137.85
ORD-000419,20250209,1,2,1,3,3,139.87,10.59,129.28,82.94,46.34,136.58
ORD-000420,20260711,3,2,1,1,7,516.28,27.0,489.28,243.66,245.62,489.28
ORD-000421,20250202,1,4,3,3,2,83.54,7.31,76.23,45.52,30.71,83.91
ORD-000422,20251109,3,4,3,2,1,71.18,3.14,68.04,43.2,24.84,76.69
ORD-000423,20250505,4,4,2,2,2,233.48,2.73,230.75,135.79,94.96,250.7
ORD-000424,20260419,4,1,2,3,2,242.31,10.04,232.27,143.15,89.12,252.83
ORD-000425,20260715,1,4,3,3,4,192.35,3.25,189.1,84.98,104.12,185.88
ORD-000426,20251011,2,2,2,2,2,442.08,31.02,411.06,178.77,232.29,368.21
ORD-000427,20250106,1,4,2,2,3,139.84,3.08,136.76,66.98,69.78,129.29
ORD-000428,20260731,1,1,2,2,5,229.45,14.42,215.03,134.59,80.44,228.94
ORD-000429,20260518,1,4,3,3,2,88.79,5.87,82.92,38.47,44.45,74.26
ORD-000430,20260219,2,4,1,2,6,1546.55,161.64,1384.91,893.22,491.69,1363.57
ORD-000431,20250914,1,4,2,1,2,87.65,6.28,81.37,46.22,35.15,78.03
ORD-000432,20251001,1,2,1,3,5,239.8,1.5,238.3,118.59,119.71,211.27
ORD-000433,20250921,4,5,3,3,1,125.44,6.75,118.69,60.44,58.25,108.1
ORD-000434,20250812,2,4,1,3,1,231.16,2.47,228.69,130.51,98.18,205.39
ORD-000435,20250618,2,2,1,2,3,739.58,3.2,736.38,458.26,278.12,816.31
ORD-000436,20260629,1,5,1,3,1,48.59,1.49,47.1,29.09,18.01,53.66
ORD-000437,20250505,3,5,1,3,3,215.13,1.34,213.79,101.12,112.67,229.67
ORD-000438,20260614,1,4,1,2,3,138.25,1.33,136.92,63.54,73.38,129.56
ORD-000439,20260214,1,3,1,1,7,294.42,5.04,289.38,164.43,124.95,295.69
ORD-000440,20250702,3,4,3,3,2,137.88,5.44,132.44,59.83,72.61,120.43
ORD-000441,20251026,3,2,2,2,2,152.86,3.87,148.99,66.02,82.97,145.15
ORD-000442,20250705,1,3,1,1,7,302.29,6.55,295.74,195.99,99.75,300.7
ORD-000443,20250516,3,2,3,2,4,321.74,9.87,311.87,207.87,104.0,309.07
ORD-000444,20250317,2,4,1,2,2,525.72,21.94,503.78,336.4,167.38,471.17
ORD-000445,20260312,2,5,1,2,3,772.99,0.36,772.63,456.11,316.52,752.48
ORD-000446,20260405,3,5,1,3,5,388.83,17.05,371.78,239.88,131.9,410.58
ORD-000447,20250704,1,5,2,2,2,92.09,8.79,83.3,55.33,27.97,94.12
ORD-000448,20250820,4,4,3,2,3,329.37,2.8,326.57,144.39,182.18,324.16
ORD-000449,20250215,2,3,3,2,2,507.87,8.22,499.65,303.88,195.77,522.07
ORD-000450,20250222,2,1,2,1,3,753.36,23.49,729.87,383.05,346.82,655.38
ORD-000451,20250603,2,5,3,2,3,774.02,18.59,755.43,504.32,251.11,854.37
ORD-000452,20260621,4,5,1,1,3,326.66,12.97,313.69,139.85,173.84,317.11
ORD-000453,20260221,2,2,1,2,3,740.59,53.81,686.78,339.62,347.16,737.17
ORD-000454,20250412,2,1,3,1,1,253.05,15.46,237.59,155.61,81.98,266.62
ORD-000455,20251114,3,4,1,3,4,305.62,13.35,292.27,140.52,151.75,308.65
ORD-000456,20250320,3,5,1,2,1,76.33,6.49,69.84,43.53,26.31,77.41
ORD-000457,20250813,3,2,3,1,4,292.07,10.22,281.85,131.42,150.43,302.57
ORD-000458,20260212,4,4,2,2,2,244.16,3.31,240.85,127.07,113.78,264.06
ORD-000459,20250504,1,4,3,2,7,331.87,4.72,327.15,215.09,112.06,366.6
ORD-000460,20250526,4,4,2,3,13,1631.52,75.83,1555.69,712.79,842.9,1533.5
ORD-000461,20260622,3,2,2,1,5,360.29,34.92,325.37,201.03,124.34,345.99
ORD-000462,20250909,3,3,1,3,1,71.81,0.12,71.69,33.98,37.71,75.92
ORD-000463,20260525,1,1,2,3,6,249.61,25.72,223.89,110.12,113.77,218.41
ORD-000464,20251123,4,4,1,3,2,237.88,6.86,231.02,129.4,101.62,207.25
ORD-000465,20250214,1,1,2,3,2,83.05,4.31,78.74,49.41,29.33,70.6
ORD-000466,20260530,1,4,2,1,1,45.57,0.7,44.87,27.08,17.79,49.45
ORD-000467,20260622,1,3,1,2,6,252.57,8.14,244.43,143.28,101.15,248.18
ORD-000468,20250625,3,1,2,1,8,577.03,20.44,556.59,242.41,314.18,547.65
ORD-000469,20260502,3,3,2,3,2,164.83,1.28,163.55,82.13,81.42,147.05
ORD-000470,20260223,1,4,3,1,1,42.2,0.7,41.5,18.61,22.89,38.31
ORD-000471,20250526,4,2,1,2,2,259.52,6.57,252.95,152.54,100.41,279.61
ORD-000472,20250623,3,3,2,1,11,871.18,76.8,794.38,475.39,318.99,815.4
ORD-000473,20260108,1,4,2,2,2,87.56,1.15,86.41,46.95,39.46,82.15
ORD-000474,20250316,1,2,2,2,3,126.47,8.33,118.14,67.99,50.15,119.99
ORD-000475,20250820,1,5,2,3,3,132.37,3.4,128.97,55.8,73.17,133.76
ORD-000476,20260428,1,1,1,1,1,47.12,2.44,44.68,29.08,15.6,44.61
ORD-000477,20250210,2,2,1,2,1,236.64,1.07,235.57,142.35,93.22,211.64
ORD-000478,20260309,3,2,2,3,4,270.83,17.43,253.4,118.32,135.08,249.75
ORD-000479,20250815,1,3,1,2,1,44.43,1.15,43.28,23.08,20.2,39.09
ORD-000480,20250808,3,1,3,1,1,80.53,4.46,76.07,50.54,25.53,74.9
ORD-000481,20250706,4,3,2,2,1,128.11,0.95,127.16,84.31,42.85,143.04
ORD-000482,20250910,1,3,1,2,2,82.58,3.6,78.98,35.43,43.55,83.67
ORD-000483,20250130,1,2,2,3,2,87.27,1.12,86.15,43.06,43.09,93.94
ORD-000484,20251201,4,1,1,3,3,358.89,51.09,307.8,134.94,172.86,329.34
ORD-000485,20251120,3,4,1,3,4,281.94,6.57,275.37,159.87,115.5,283.54
ORD-000486,20260402,3,3,2,3,4,296.17,5.56,290.61,144.86,145.75,327.6
ORD-000487,20260530,1,4,2,3,1,44.18,0.22,43.96,28.04,15.92,47.21
ORD-000488,20251221,4,5,2,3,1,120.37,2.71,117.66,53.92,63.74,121.99
ORD-000489,20250730,3,4,2,1,5,376.26,2.85,373.41,167.95,205.46,387.05
ORD-000490,20250821,4,4,1,3,5,623.4,20.98,602.42,336.64,265.78,647.45
ORD-000491,20260312,3,2,1,2,3,219.21,2.14,217.07,121.96,95.11,214.56
ORD-000492,20260731,2,1,1,2,3,765.74,29.61,736.13,327.43,408.7,729.07
ORD-000493,20250124,3,4,2,2,1,71.28,5.72,65.56,42.92,22.64,65.58
ORD-000494,20250203,3,3,3,2,5,386.4,18.17,368.23,243.42,124.81,407.68
ORD-000495,20251122,2,5,2,1,1,245.16,16.7,228.46,101.56,126.9,229.51
ORD-000496,20260726,4,4,3,3,3,375.39,27.26,348.13,227.8,120.33,337.14
ORD-000497,20260408,3,2,3,2,2,163.87,7.67,156.2,77.87,78.33,162.79
ORD-000498,20251103,1,3,2,3,6,267.95,13.05,254.9,113.19,141.71,283.09
ORD-000499,20250419,1,2,3,2,2,84.77,0.98,83.79,53.69,30.1,76.68
ORD-000500,20260417,3,5,1,2,1,79.25,2.28,76.97,38.04,38.93,74.31
ORD-000501,20250216,2,2,1,1,1,248.66,2.34,246.32,155.95,90.37,258.15
ORD-000502,20251124,1,2,2,3,3,127.63,5.94,121.69,71.57,50.12,134.67
ORD-000503,20260209,3,3,2,2,4,311.5,13.73,297.77,142.58,155.19,324.36
ORD-000504,20250109,3,5,3,2,3,217.04,0.69,216.35,131.83,84.52,218.22
ORD-000505,20251216,3,1,2,2,3,211.52,22.19,189.33,93.3,96.03,187.6
ORD-000506,20250213,3,5,2,2,3,204.99,16.97,188.02,114.05,73.97,179.21
ORD-000507,20260426,4,1,1,1,6,654.9,28.95,625.95,316.29,309.66,563.66
ORD-000508,20260628,4,2,1,2,3,335.05,22.18,312.87,141.97,170.9,338.9
ORD-000509,20250501,1,4,1,3,3,127.62,2.69,124.93,69.96,54.97,111.51
ORD-000510,20250804,1,4,1,2,6,278.17,10.45,267.72,172.54,95.18,271.89
ORD-000511,20250919,2,2,2,3,4,939.78,25.17,914.61,583.16,331.45,1027.87
ORD-000512,20260128,4,3,2,2,10,1272.01,32.47,1239.54,713.79,525.75,1160.5
ORD-000513,20250828,3,3,2,1,2,151.11,14.66,136.45,82.58,53.87,120.77
ORD-000514,20250722,4,2,3,2,2,236.67,0.79,235.88,115.24,120.64,218.73
ORD-000515,20260611,3,4,2,2,2,164.42,1.35,163.07,81.18,81.89,162.95
ORD-000516,20250401,2,3,1,3,4,937.15,13.81,923.34,463.06,460.28,886.15
ORD-000517,20251016,4,4,2,2,6,740.97,32.72,708.25,428.63,279.62,758.63
ORD-000518,20260413,2,1,1,1,3,722.33,10.66,711.67,393.37,318.3,684.76
ORD-000519,20260607,4,4,3,3,2,238.24,10.0,228.24,112.47,115.77,215.06
ORD-000520,20250128,2,3,3,1,3,662.45,2.94,659.51,422.93,236.58,677.2
ORD-000521,20251102,3,4,1,1,5,377.58,13.24,364.34,174.61,189.73,360.56
ORD-000522,20260306,1,4,2,3,3,143.4,1.24,142.16,65.87,76.29,133.22
ORD-000523,20260120,1,1,2,3,2,94.09,6.1,87.99,45.98,42.01,98.03
ORD-000524,20250201,1,5,1,2,3,139.26,2.02,137.24,64.74,72.5,126.66
ORD-000525,20260208,4,4,1,3,5,629.2,73.17,556.03,317.65,238.38,573.88
ORD-000526,20250309,4,1,3,3,4,460.35,9.48,450.87,232.24,218.63,451.0
ORD-000527,20250411,3,5,2,3,5,350.97,25.9,325.07,180.92,144.15,304.76
ORD-000528,20250429,4,4,1,3,2,250.35,1.6,248.75,118.74,130.01,256.82
ORD-000529,20251004,1,4,2,3,1,48.82,1.69,47.13,22.64,24.49,48.37
ORD-000530,20260716,3,4,2,1,3,222.58,20.05,202.53,114.78,87.75,180.43
ORD-000531,20260220,3,4,2,2,4,317.84,7.96,309.88,178.8,131.08,306.57
ORD-000532,20250723,2,3,1,3,5,1307.37,12.0,1295.37,842.86,452.51,1291.98
ORD-000533,20250417,1,4,3,3,2,93.52,6.8,86.72,43.86,42.86,76.58
ORD-000534,20250429,3,4,1,2,1,72.99,0.6,72.39,34.23,38.16,66.05
ORD-000535,20250809,3,2,2,1,2,164.69,6.85,157.84,88.72,69.12,175.05
ORD-000536,20260301,4,2,1,1,3,385.25,5.11,380.14,168.12,212.02,431.7
ORD-000537,20260410,4,2,2,1,3,334.42,4.38,330.04,209.48,120.56,350.99
ORD-000538,20250108,3,4,2,1,5,389.08,15.93,373.15,199.68,173.47,421.28
ORD-000539,20250609,3,4,1,1,4,319.77,8.52,311.25,179.55,131.7,318.3
ORD-000540,20250903,3,1,1,3,3,243.72,6.73,236.99,116.6,120.39,225.23
ORD-000541,20250201,1,1,3,2,4,169.97,11.29,158.68,82.1,76.58,140.75
ORD-000542,20260304,1,1,2,3,3,133.31,1.28,132.03,81.12,50.91,136.12
ORD-000543,20260110,4,4,2,3,2,246.14,11.43,234.71,121.55,113.16,208.26
ORD-000544,20250727,1,4,2,2,2,86.53,3.47,83.06,47.79,35.27,76.23
ORD-000545,20251216,2,5,1,3,3,741.94,13.91,728.03,336.47,391.56,661.47
ORD-000546,20260118,2,4,3,1,2,481.89,6.38,475.51,317.02,158.49,524.59
ORD-000547,20251204,4,2,3,2,4,508.68,17.5,491.18,295.75,195.43,501.68
ORD-000548,20260223,2,2,1,3,2,527.69,10.3,517.39,275.38,242.01,526.31
ORD-000549,20260307,3,1,2,2,1,79.17,0.7,78.47,47.64,30.83,86.09
ORD-000550,20251211,4,4,2,2,2,230.88,12.43,218.45,133.03,85.42,225.28
ORD-000551,20251109,2,2,1,3,1,225.2,32.86,192.34,112.72,79.62,187.51
ORD-000552,20250617,4,4,1,1,6,718.75,41.72,677.03,289.67,387.36,722.65
ORD-000553,20250404,3,1,2,3,6,476.13,4.46,471.67,254.98,216.69,468.92
ORD-000554,20250428,4,5,1,3,2,243.84,4.49,239.35,159.2,80.15,211.98
ORD-000555,20250419,3,1,3,3,4,288.86,4.54,284.32,133.04,151.28,284.31
ORD-000556,20250304,3,1,1,3,2,145.82,0.94,144.88,66.42,78.46,127.77
ORD-000557,20250217,3,5,1,3,4,310.06,4.37,305.69,188.02,117.67,342.4
ORD-000558,20250212,4,5,3,3,2,261.23,0.65,260.58,133.39,127.19,267.1
ORD-000559,20250129,4,4,1,1,3,371.81,17.24,354.57,186.06,168.51,398.39
ORD-000560,20260503,3,4,2,2,2,162.87,9.96,152.91,71.7,81.21,154.25
ORD-000561,20250208,3,4,2,2,5,355.37,2.94,352.43,177.47,174.96,310.15
ORD-000562,20251129,4,5,2,3,1,124.57,3.4,121.17,77.9,43.27,119.71
ORD-000563,20260307,4,4,2,3,7,777.5,14.86,762.64,441.25,321.39,810.55
ORD-000564,20250816,4,4,2,2,2,233.31,4.24,229.07,119.43,109.64,243.41
ORD-000565,20260214,4,2,3,1,3,329.09,15.69,313.4,159.05,154.35,354.51
ORD-000566,20250320,1,2,3,2,1,48.72,2.86,45.86,22.41,23.45,46.59
ORD-000567,20251207,1,1,3,1,1,48.39,1.18,47.21,24.42,22.79,50.3
ORD-000568,20250903,1,3,2,1,4,173.16,24.3,148.86,84.27,64.59,156.1
ORD-000569,20260725,2,3,1,3,2,478.21,6.33,471.88,265.14,206.74,428.23
ORD-000570,20250626,1,5,2,2,5,217.45,9.79,207.66,108.65,99.01,190.24
ORD-000571,20251118,2,5,3,3,3,738.2,22.17,716.03,446.23,269.8,742.21
ORD-000572,20260718,1,4,1,2,1,49.17,0.5,48.67,20.71,27.96,44.94
ORD-000573,20260114,1,4,3,3,1,48.38,2.29,46.09,22.3,23.79,44.58
ORD-000574,20260213,1,4,1,3,3,143.01,6.49,136.52,89.7,46.82,125.85
ORD-000575,20250205,4,1,1,1,3,377.4,13.06,364.34,234.92,129.42,324.94
ORD-000576,20260707,3,2,2,2,2,141.37,7.88,133.49,72.67,60.82,139.66
ORD-000577,20260619,3,2,1,2,3,217.86,1.21,216.65,136.82,79.83,200.41
ORD-000578,20260314,2,4,3,2,2,497.12,14.64,482.48,202.87,279.61,514.34
ORD-000579,20260304,4,4,3,1,2,226.98,9.08,217.9,121.75,96.15,233.6
ORD-000580,20250829,2,5,3,3,3,656.15,17.83,638.32,350.57,287.75,683.86
ORD-000581,20250113,1,4,2,2,1,41.7,4.48,37.22,23.84,13.38,37.61
ORD-000582,20260326,4,3,3,1,4,517.72,13.24,504.48,271.15,233.33,573.77
ORD-000583,20250509,1,1,3,3,3,133.66,15.42,118.24,66.14,52.1,110.16
ORD-000584,20260610,3,5,2,2,1,72.03,0.3,71.73,31.19,40.54,63.15
ORD-000585,20251105,3,4,1,1,5,363.95,20.76,343.19,156.21,186.98,380.81
ORD-000586,20260727,3,2,1,1,4,328.91,42.94,285.97,184.98,100.99,315.26
ORD-000587,20250630,4,4,3,1,4,515.03,4.17,510.86,300.21,210.65,469.72
ORD-000588,20251221,1,3,2,2,2,82.08,4.33,77.75,44.36,33.39,81.69
ORD-000589,20250502,4,5,3,2,2,253.95,6.93,247.02,117.26,129.76,250.14
ORD-000590,20250507,3,5,2,3,6,489.82,12.47,477.35,247.06,230.29,446.7
ORD-000591,20251022,3,4,1,1,12,840.91,99.31,741.6,476.7,264.9,670.97
ORD-000592,20250121,1,4,1,3,4,171.31,10.28,161.03,96.41,64.62,160.29
ORD-000593,20260128,3,5,2,3,14,1100.46,64.45,1036.01,534.17,501.84,986.27
ORD-000594,20260308,1,4,3,1,2,89.01,9.18,79.83,37.23,42.6,84.89
ORD-000595,20250319,1,4,2,3,4,192.1,4.24,187.86,99.79,88.07,181.51
ORD-000596,20251007,2,4,2,3,1,230.19,29.32,200.87,127.0,73.87,209.95
ORD-000597,20250326,1,5,3,1,4,174.47,1.71,172.76,88.82,83.94,155.69
ORD-000598,20260419,4,2,1,2,2,249.61,13.89,235.72,134.15,101.57,253.0
ORD-000599,20250206,1,5,3,3,3,131.85,0.65,131.2,76.58,54.62,143.99
ORD-000600,20260615,4,5,3,2,7,856.36,45.96,810.4,521.46,288.94,917.46
ORD-000601,20260126,1,1,3,3,4,193.73,3.92,189.81,86.93,102.88,207.59
ORD-000602,20260325,4,5,1,1,3,355.39,7.99,347.4,225.15,122.25,388.41
ORD-000603,20260218,4,1,3,1,4,481.16,32.09,449.07,216.44,232.63,397.92
ORD-000604,20251005,2,5,2,2,1,261.7,20.38,241.32,132.85,108.47,244.63
ORD-000605,20260404,4,2,2,2,3,388.28,29.54,358.74,217.29,141.45,352.77
ORD-000606,20250714,1,3,1,2,3,146.92,3.99,142.93,72.63,70.3,139.22
ORD-000607,20250918,1,1,1,1,1,47.01,0.25,46.76,25.81,20.95,43.08
ORD-000608,20250214,4,4,1,1,1,113.85,2.28,111.57,56.17,55.4,121.66
ORD-000609,20251214,4,2,1,3,2,224.81,19.92,204.89,110.11,94.78,195.62
ORD-000610,20250821,4,1,1,1,6,694.34,24.93,669.41,419.96,249.45,601.05
ORD-000611,20260713,1,4,2,3,1,46.55,0.38,46.17,29.7,16.47,40.82
ORD-000612,20250629,1,4,2,2,3,137.99,2.73,135.26,72.43,62.83,153.66
ORD-000613,20250130,1,1,1,1,3,143.49,1.47,142.02,76.94,65.08,125.2
ORD-000614,20260220,4,5,3,3,2,236.23,1.79,234.44,122.68,111.76,250.2
